division,division_name,industry_group,industry_group_name,sic_code,industry_name
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6719,"Offices of Holding Companies, Not Elsewhere Classified"
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6722,"Management Investment Offices, Open-End"
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6726,"Unit Investment Trusts, Face-Amount Certificate Offices, and Closed-End Management Investment Offices"
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6732,"Educational, Religious, and Charitable Trusts"
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6733,"Trusts, Except Educational, Religious, and Charitable"
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6792,Oil Royalty Traders
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6794,Patent Owners and Lessors
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6798,Real Estate Investment Trusts
H,"Finance, Insurance, And Real Estate",67,Holding And Other Investment Offices,6799,"Investors, Not Elsewhere Classified"
I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7011,Hotels and Motels
I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7021,Rooming and Boarding Houses
I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7032,Sporting and Recreational Camps
I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7033,Recreational Vehicle Parks and Campsite
I,Services,70,"Hotels, Rooming Houses, Camps, And Other Lodging Places",7041,"Organization Hotels and Lodging Houses, on Membership Basis"
I,Services,72,Personal Services,7211,"Power Laundries, Family and Commercial"
I,Services,72,Personal Services,7212,"Garment Pressing, and Agents for Laundries and Drycleaners"
I,Services,72,Personal Services,7213,Linen Supply
I,Services,72,Personal Services,7215,Coin-Operated Laundries and Drycleaning
I,Services,72,Personal Services,7216,"Drycleaning Plants, Except Rug Cleaning"
I,Services,72,Personal Services,7217,Carpet and Upholstery Cleaning
I,Services,72,Personal Services,7218,Industrial Launderers
I,Services,72,Personal Services,7219,"Laundry and Garment Services, Not Elsewhere Classified"
I,Services,72,Personal Services,7221,"Photographic Studios, Portrait"
I,Services,72,Personal Services,7231,Beauty Shops
I,Services,72,Personal Services,7241,Barber Shops
I,Services,72,Personal Services,7251,Shoe Repair Shops and Shoeshine Parlors
I,Services,72,Personal Services,7261,Funeral Service and Crematories
I,Services,72,Personal Services,7291,Tax Return Preparation Services
I,Services,72,Personal Services,7299,"Miscellaneous Personal Services, Not Elsewhere Classified"
I,Services,73,Business Services,7311,Advertising Agencies
I,Services,73,Business Services,7312,Outdoor Advertising Services
I,Services,73,Business Services,7313,"Radio, Television, and Publishers\' Advertising Representatives"
I,Services,73,Business Services,7319,"Advertising, Not Elsewhere Classified"
I,Services,73,Business Services,7322,Adjustment and Collection Services
I,Services,73,Business Services,7323,Credit Reporting Services
I,Services,73,Business Services,7331,Direct Mail Advertising Services
I,Services,73,Business Services,7334,Photocopying and Duplicating Services
I,Services,73,Business Services,7335,Commercial Photography
I,Services,73,Business Services,7336,Commercial Art and Graphic Design
I,Services,73,Business Services,7338,Secretarial and Court Reporting Services
I,Services,73,Business Services,7342,Disinfecting and Pest Control Services
I,Services,73,Business Services,7349,"Building Cleaning and Maintenance Services, Not Elsewhere"
I,Services,73,Business Services,7352,Medical Equipment Rental and Leasing
I,Services,73,Business Services,7353,Heavy Construction Equipment Rental and Leasing
I,Services,73,Business Services,7359,"Equipment Rental and Leasing, Not Elsewhere Classified"
I,Services,73,Business Services,7361,Employment Agencies
I,Services,73,Business Services,7363,Help Supply Services
I,Services,73,Business Services,7371,Computer Programming Services
I,Services,73,Business Services,7372,Prepackaged Software
I,Services,73,Business Services,7373,Computer Integrated Systems Design
I,Services,73,Business Services,7374,Computer Processing and Data Preparation and Processing Services
I,Services,73,Business Services,7375,Information Retrieval Services
I,Services,73,Business Services,7376,Computer Facilities Management Services
I,Services,73,Business Services,7377,Computer Rental and Leasing
I,Services,73,Business Services,7378,Computer Maintenance and Repair
I,Services,73,Business Services,7379,"Computer Related Services, Not Elsewhere Classified"
I,Services,73,Business Services,7381,"Detective, Guard, and Armored Car Services"
I,Services,73,Business Services,7382,Security Systems Services
I,Services,73,Business Services,7383,News Syndicates
I,Services,73,Business Services,7384,Photofinishing Laboratories
I,Services,73,Business Services,7389,"Business Services, Not Elsewhere Classified"
I,Services,75,"Automotive Repair, Services, And Parking",7513,"Truck Rental and Leasing, Without Drivers"
I,Services,75,"Automotive Repair, Services, And Parking",7514,Passenger Car Rental
I,Services,75,"Automotive Repair, Services, And Parking",7515,Passenger Car Leasing
I,Services,75,"Automotive Repair, Services, And Parking",7519,Utility Trailer and Recreational Vehicle Rental
I,Services,75,"Automotive Repair, Services, And Parking",7521,Automobile Parking
I,Services,75,"Automotive Repair, Services, And Parking",7532,"Top, Body, and Upholstery Repair Shops and Paint Shops"
I,Services,75,"Automotive Repair, Services, And Parking",7533,Automotive Exhaust System Repair Shops
I,Services,75,"Automotive Repair, Services, And Parking",7534,Tire Retreading and Repair Shops
I,Services,75,"Automotive Repair, Services, And Parking",7536,Automotive Glass Replacement Shops
I,Services,75,"Automotive Repair, Services, And Parking",7537,Automotive Transmission Repair Shops
I,Services,75,"Automotive Repair, Services, And Parking",7538,General Automotive Repair Shops
I,Services,75,"Automotive Repair, Services, And Parking",7539,"Automotive Repair Shops, Not Elsewhere Classified"
I,Services,75,"Automotive Repair, Services, And Parking",7542,Carwashes
I,Services,75,"Automotive Repair, Services, And Parking",7549,"Automotive Services, Except Repair and Carwashes"
I,Services,76,Miscellaneous Repair Services,7622,Radio and Television Repair Shops
I,Services,76,Miscellaneous Repair Services,7623,Refrigeration and Air-Conditioning Service and Repair Shops
I,Services,76,Miscellaneous Repair Services,7629,"Electrical and Electronic Repair Shops, Not Elsewhere Classified"
I,Services,76,Miscellaneous Repair Services,7631,"Watch, Clock, and Jewelry Repair"
I,Services,76,Miscellaneous Repair Services,7641,Reupholstery and Furniture Repair
I,Services,76,Miscellaneous Repair Services,7692,Welding Repair
I,Services,76,Miscellaneous Repair Services,7694,Armature Rewinding Shops
I,Services,76,Miscellaneous Repair Services,7699,"Repair Shops and Related Services, Not Elsewhere Classified"
I,Services,78,Motion Pictures,7812,Motion Picture and Video Tape Production
I,Services,78,Motion Pictures,7819,Services Allied to Motion Picture Production
I,Services,78,Motion Pictures,7822,Motion Picture and Video Tape Distribution
I,Services,78,Motion Pictures,7829,Services Allied to Motion Picture Distribution
I,Services,78,Motion Pictures,7832,"Motion Picture Theaters, Except Drive-In"
I,Services,78,Motion Pictures,7833,Drive-In Motion Picture Theaters
I,Services,78,Motion Pictures,7841,Video Tape Rental
I,Services,79,Amusement And Recreation Services,7911,"Dance Studios, Schools, and Halls"
I,Services,79,Amusement And Recreation Services,7922,Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Services
I,Services,79,Amusement And Recreation Services,7929,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups"
I,Services,79,Amusement And Recreation Services,7933,Bowling Centers
I,Services,79,Amusement And Recreation Services,7941,Professional Sports Clubs and Promoters
I,Services,79,Amusement And Recreation Services,7948,"Racing, Including Track Operation"
I,Services,79,Amusement And Recreation Services,7991,Physical Fitness Facilities
I,Services,79,Amusement And Recreation Services,7992,Public Golf Courses
I,Services,79,Amusement And Recreation Services,7993,Coin-Operated Amusement Devices
I,Services,79,Amusement And Recreation Services,7996,Amusement Parks
I,Services,79,Amusement And Recreation Services,7997,Membership Sports and Recreation Clubs
I,Services,79,Amusement And Recreation Services,7999,"Amusement and Recreation Services, Not Elsewhere Classified"
I,Services,80,Health Services,8011,Offices and Clinics of Doctors of Medicine
I,Services,80,Health Services,8021,Offices and Clinics of Dentists
I,Services,80,Health Services,8031,Offices and Clinics of Doctors of Osteopathy
I,Services,80,Health Services,8041,Offices and Clinics of Chiropractors
I,Services,80,Health Services,8042,Offices and Clinics of Optometrists
I,Services,80,Health Services,8043,Offices and Clinics of Podiatrists
I,Services,80,Health Services,8049,"Offices and Clinics of Health Practitioners, Not Elsewhere Classified"
I,Services,80,Health Services,8051,Skilled Nursing Care Facilities
I,Services,80,Health Services,8052,Intermediate Care Facilities
I,Services,80,Health Services,8059,"Nursing and Personal Care Facilities, Not Elsewhere Classified"
I,Services,80,Health Services,8062,General Medical and Surgical Hospitals
I,Services,80,Health Services,8063,Psychiatric Hospitals
I,Services,80,Health Services,8069,"Specialty Hospitals, Except Psychiatric"
I,Services,80,Health Services,8071,Medical Laboratories
I,Services,80,Health Services,8072,Dental Laboratories
I,Services,80,Health Services,8082,Home Health Care Services
I,Services,80,Health Services,8092,Kidney Dialysis Centers
I,Services,80,Health Services,8093,"Specialty Outpatient Facilities, Not Elsewhere Classified"
I,Services,80,Health Services,8099,"Health and Allied Services, Not Elsewhere Classified"
I,Services,81,Legal Services,8111,Legal Services
I,Services,82,Educational Services,8211,Elementary and Secondary Schools
I,Services,82,Educational Services,8221,"Colleges, Universities, and Professional Schools"
I,Services,82,Educational Services,8222,Junior Colleges and Technical Institutes
I,Services,82,Educational Services,8231,Libraries
I,Services,82,Educational Services,8243,Data Processing Schools
I,Services,82,Educational Services,8244,Business and Secretarial Schools
I,Services,82,Educational Services,8249,"Vocational Schools, Not Elsewhere Classified"
I,Services,82,Educational Services,8299,"Schools and Educational Services, Not Elsewhere Classified"
I,Services,83,Social Services,8322,Individual and Family Social Services
I,Services,83,Social Services,8331,Job Training and Vocational Rehabilitation Services
I,Services,83,Social Services,8351,Child Day Care Services
I,Services,83,Social Services,8361,Residential Care
I,Services,83,Social Services,8399,"Social Services, Not Elsewhere Classified"
I,Services,84,"Museums, Art Galleries, And Botanical And Zoological Gardens",8412,Museums and Art Galleries
I,Services,84,"Museums, Art Galleries, And Botanical And Zoological Gardens",8422,Arboreta and Botanical or Zoological Gardens
I,Services,86,Membership Organizations,8611,Business Associations
I,Services,86,Membership Organizations,8621,Professional Membership Organizations
I,Services,86,Membership Organizations,8631,Labor Unions and Similar Labor Organizations
I,Services,86,Membership Organizations,8641,"Civic, Social, and Fraternal Associations"
I,Services,86,Membership Organizations,8651,Political Organizations
I,Services,86,Membership Organizations,8661,Religious Organizations
I,Services,86,Membership Organizations,8699,"Membership Organizations, Not Elsewhere Classified"
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8711,Engineering Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8712,Architectural Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8713,Surveying Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8721,"Accounting, Auditing, and Bookkeeping Services"
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8731,Commercial Physical and Biological Research
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8732,"Commercial Economic, Sociological, and Educational Research"
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8733,Noncommercial Research Organizations
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8734,Testing Laboratories
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8741,Management Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8742,Management Consulting Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8743,Public Relations Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8744,Facilities Support Management Services
I,Services,87,"Engineering, Accounting, Research, Management, And Related Services",8748,"Business Consulting Services, Not Elsewhere Classified"
I,Services,88,Private Households,8811,Private Households
I,Services,89,Miscellaneous Services,8999,"Services, Not Elsewhere Classified"
J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9111,Executive Offices
J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9121,Legislative Bodies
J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9131,Executive and Legislative Offices Combined
J,Public Administration,91,"Executive, Legislative, And General Government, Except Finance",9199,"General Government, Not Elsewhere Classified"
J,Public Administration,92,"Justice, Public Order, And Safety",9211,Courts
J,Public Administration,92,"Justice, Public Order, And Safety",9221,Police Protection
J,Public Administration,92,"Justice, Public Order, And Safety",9222,Legal Counsel and Prosecution
J,Public Administration,92,"Justice, Public Order, And Safety",9223,Correctional Institutions
J,Public Administration,92,"Justice, Public Order, And Safety",9224,Fire Protection
J,Public Administration,92,"Justice, Public Order, And Safety",9229,"Public Order and Safety, Not Elsewhere Classified"
J,Public Administration,93,"Public Finance, Taxation, And Monetary Policy",9311,"Public Finance, Taxation, and Monetary Policy"
J,Public Administration,94,Administration Of Human Resource Programs,9411,Administration of Educational Programs
J,Public Administration,94,Administration Of Human Resource Programs,9431,Administration of Public Health Programs
J,Public Administration,94,Administration Of Human Resource Programs,9441,"Administration of Social, Human Resource and Income Maintenance Programs"
J,Public Administration,94,Administration Of Human Resource Programs,9451,"Administration of Veterans\' Affairs, Except Health and Insurance"
J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9511,Air and Water Resource and Solid Waste Management
J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9512,"Land, Mineral, Wildlife, and Forest Conservation"
J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9531,Administration of Housing Programs
J,Public Administration,95,Administration Of Environmental Quality And Housing Programs,9532,Administration of Urban Planning and Community and Rural Development
J,Public Administration,96,Administration Of Economic Programs,9611,Administration of General Economic Programs
J,Public Administration,96,Administration Of Economic Programs,9621,Regulation and Administration of Transportation Programs
J,Public Administration,96,Administration Of Economic Programs,9631,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities"
J,Public Administration,96,Administration Of Economic Programs,9641,Regulation of Agricultural Marketing and Commodities
J,Public Administration,96,Administration Of Economic Programs,9651,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors"
J,Public Administration,96,Administration Of Economic Programs,9661,Space and Research and Technology
J,Public Administration,97,National Security And International Affairs,9711,National Security
J,Public Administration,97,National Security And International Affairs,9721,International Affairs
J,Public Administration,99,Nonclassifiable Establishments,9999,Nonclassifiable Establishments
